player_name,player_status,team_name,game_id
Zaccharie Risacher,Reserves: Did Not Dress,ATL,202501230ATL
Tobias Harris,Starter,DET,202501220ATL
Cade Cunningham,Starter,DET,202501220ATL
Tim Hardaway Jr.,Starter,DET,202501220ATL
Jalen Duren,Starter,DET,202501220ATL
Ausar Thompson,Starter,DET,202501220ATL
Malik Beasley,Reserves,DET,202501220ATL
Isaiah Stewart,Reserves,DET,202501220ATL
Simone Fontecchio,Reserves,DET,202501220ATL
Marcus Sasser,Reserves,DET,202501220ATL
Ron Holland,Reserves,DET,202501220ATL
Paul Reed,Reserves,DET,202501220ATL
Wendell Moore Jr.,Reserves: Did Not Play,DET,202501220ATL
Trae Young,Starter,ATL,202501220ATL
Jalen Johnson,Starter,ATL,202501220ATL
Dyson Daniels,Starter,ATL,202501220ATL
Onyeka Okongwu,Starter,ATL,202501220ATL
Vit Krejci,Starter,ATL,202501220ATL
De'Andre Hunter,Reserves,ATL,202501220ATL
Clint Capela,Reserves,ATL,202501220ATL
Bogdan Bogdanović,Reserves,ATL,202501220ATL
Garrison Mathews,Reserves,ATL,202501220ATL
Dominick Barlow,Reserves: Did Not Play,ATL,202501220ATL
Larry Nance Jr.,Reserves: Did Not Dress,ATL,202501220ATL
David Roddy,Reserves: Did Not Play,ATL,202501220ATL
Darius Garland,Starter,CLE,202501140IND
Evan Mobley,Starter,CLE,202501140IND
Jarrett Allen,Starter,CLE,202501140IND
Donovan Mitchell,Starter,CLE,202501140IND
Dean Wade,Starter,CLE,202501140IND
Caris LeVert,Reserves,CLE,202501140IND
Max Strus,Reserves,CLE,202501140IND
Georges Niang,Reserves,CLE,202501140IND
Sam Merrill,Reserves,CLE,202501140IND
Isaac Okoro,Reserves,CLE,202501140IND
Craig Porter Jr.,Reserves,CLE,202501140IND
Jaylon Tyson,Reserves,CLE,202501140IND
Tristan Thompson,Reserves: Did Not Play,CLE,202501140IND
Pascal Siakam,Starter,IND,202501140IND
Andrew Nembhard,Starter,IND,202501140IND
Ben Sheppard,Starter,IND,202501140IND
Bennedict Mathurin,Starter,IND,202501140IND
Myles Turner,Starter,IND,202501140IND
T.J. McConnell,Reserves,IND,202501140IND
Obi Toppin,Reserves,IND,202501140IND
Jarace Walker,Reserves,IND,202501140IND
Thomas Bryant,Reserves,IND,202501140IND
RayJ Dennis,Reserves,IND,202501140IND
Johnny Furphy,Reserves,IND,202501140IND
James Johnson,Reserves,IND,202501140IND
Tyrese Haliburton,Reserves: Did Not Dress,IND,202501140IND
Aaron Nesmith,Reserves: Did Not Dress,IND,202501140IND
Shai Gilgeous-Alexander,Starter,OKC,202412260IND
Jalen Williams,Starter,OKC,202412260IND
Luguentz Dort,Starter,OKC,202412260IND
Isaiah Hartenstein,Starter,OKC,202412260IND
Cason Wallace,Starter,OKC,202412260IND
Isaiah Joe,Reserves,OKC,202412260IND
Kenrich Williams,Reserves,OKC,202412260IND
Ajay Mitchell,Reserves,OKC,202412260IND
Jaylin Williams,Reserves,OKC,202412260IND
Aaron Wiggins,Reserves,OKC,202412260IND
Dillon Jones,Reserves,OKC,202412260IND
Ousmane Dieng,Reserves: Did Not Play,OKC,202412260IND
Bennedict Mathurin,Starter,IND,202412260IND
Tyrese Haliburton,Starter,IND,202412260IND
Myles Turner,Starter,IND,202412260IND
Pascal Siakam,Starter,IND,202412260IND
Andrew Nembhard,Starter,IND,202412260IND
Ben Sheppard,Reserves,IND,202412260IND
T.J. McConnell,Reserves,IND,202412260IND
Jarace Walker,Reserves,IND,202412260IND
Thomas Bryant,Reserves,IND,202412260IND
Obi Toppin,Reserves,IND,202412260IND
Enrique Freeman,Reserves: Did Not Play,IND,202412260IND
Johnny Furphy,Reserves: Did Not Play,IND,202412260IND
Quenton Jackson,Reserves: Did Not Play,IND,202412260IND
James Johnson,Reserves: Did Not Play,IND,202412260IND
Aaron Nesmith,Reserves: Did Not Dress,IND,202412260IND
Cade Cunningham,Starter,DET,202501270CLE
Tim Hardaway Jr.,Starter,DET,202501270CLE
Jalen Duren,Starter,DET,202501270CLE
Tobias Harris,Starter,DET,202501270CLE
Ausar Thompson,Starter,DET,202501270CLE
Malik Beasley,Reserves,DET,202501270CLE
Simone Fontecchio,Reserves,DET,202501270CLE
Marcus Sasser,Reserves,DET,202501270CLE
Isaiah Stewart,Reserves,DET,202501270CLE
Ron Holland,Reserves,DET,202501270CLE
Wendell Moore Jr.,Reserves,DET,202501270CLE
Paul Reed,Reserves,DET,202501270CLE
Bobi Klintman,Reserves: Did Not Play,DET,202501270CLE
Darius Garland,Starter,CLE,202501270CLE
Donovan Mitchell,Starter,CLE,202501270CLE
Jarrett Allen,Starter,CLE,202501270CLE
Evan Mobley,Starter,CLE,202501270CLE
Max Strus,Starter,CLE,202501270CLE
Ty Jerome,Reserves,CLE,202501270CLE
Sam Merrill,Reserves,CLE,202501270CLE
Georges Niang,Reserves,CLE,202501270CLE
Jaylon Tyson,Reserves,CLE,202501270CLE
Craig Porter Jr.,Reserves,CLE,202501270CLE
Emoni Bates,Reserves,CLE,202501270CLE
Tristan Thompson,Reserves,CLE,202501270CLE
Walker Kessler,Starter,UTA,202412030OKC
Lauri Markkanen,Starter,UTA,202412030OKC
Keyonte George,Starter,UTA,202412030OKC
John Collins,Starter,UTA,202412030OKC
Collin Sexton,Starter,UTA,202412030OKC
Johnny Juzang,Reserves,UTA,202412030OKC
Brice Sensabaugh,Reserves,UTA,202412030OKC
Isaiah Collier,Reserves,UTA,202412030OKC
Svi Mykhailiuk,Reserves,UTA,202412030OKC
Drew Eubanks,Reserves,UTA,202412030OKC
Kyle Filipowski,Reserves: Did Not Dress,UTA,202412030OKC
Patty Mills,Reserves: Did Not Play,UTA,202412030OKC
Shai Gilgeous-Alexander,Starter,OKC,202412030OKC
Luguentz Dort,Starter,OKC,202412030OKC
Cason Wallace,Starter,OKC,202412030OKC
Jalen Williams,Starter,OKC,202412030OKC
Isaiah Hartenstein,Starter,OKC,202412030OKC
Aaron Wiggins,Reserves,OKC,202412030OKC
Isaiah Joe,Reserves,OKC,202412030OKC
Ajay Mitchell,Reserves,OKC,202412030OKC
Dillon Jones,Reserves,OKC,202412030OKC
Kenrich Williams,Reserves,OKC,202412030OKC
Branden Carlson,Reserves,OKC,202412030OKC
Adam Flagler,Reserves,OKC,202412030OKC
Jordan Poole,Starter,WAS,202501250PHO
Bilal Coulibaly,Starter,WAS,202501250PHO
Kyle Kuzma,Starter,WAS,202501250PHO
Kyshawn George,Starter,WAS,202501250PHO
Alex Sarr,Starter,WAS,202501250PHO
Carlton Carrington,Reserves,WAS,202501250PHO
Corey Kispert,Reserves,WAS,202501250PHO
Jonas Valančiūnas,Reserves,WAS,202501250PHO
Justin Champagnie,Reserves,WAS,202501250PHO
Johnny Davis,Reserves: Did Not Play,WAS,202501250PHO
Anthony Gill,Reserves: Did Not Play,WAS,202501250PHO
Richaun Holmes,Reserves: Did Not Play,WAS,202501250PHO
Tristan Vukcevic,Reserves: Did Not Play,WAS,202501250PHO
Devin Booker,Starter,PHO,202501250PHO
Kevin Durant,Starter,PHO,202501250PHO
Nick Richards,Starter,PHO,202501250PHO
Tyus Jones,Starter,PHO,202501250PHO
Ryan Dunn,Starter,PHO,202501250PHO
Bradley Beal,Reserves,PHO,202501250PHO
Grayson Allen,Reserves,PHO,202501250PHO
Royce O'Neale,Reserves,PHO,202501250PHO
Mason Plumlee,Reserves,PHO,202501250PHO
Bol Bol,Reserves: Did Not Play,PHO,202501250PHO
Collin Gillespie,Reserves: Did Not Play,PHO,202501250PHO
Oso Ighodaro,Reserves: Did Not Play,PHO,202501250PHO
Damion Lee,Reserves: Did Not Play,PHO,202501250PHO
Monte Morris,Reserves: Did Not Play,PHO,202501250PHO
Jusuf Nurkić,Reserves: Did Not Play,PHO,202501250PHO
Trey Murphy III,Starter,NOP,202412080SAS
Herbert Jones,Starter,NOP,202412080SAS
CJ McCollum,Starter,NOP,202412080SAS
Dejounte Murray,Starter,NOP,202412080SAS
Yves Missi,Starter,NOP,202412080SAS
Brandon Boston Jr.,Reserves,NOP,202412080SAS
Jeremiah Robinson-Earl,Reserves,NOP,202412080SAS
Jamal Cain,Reserves,NOP,202412080SAS
Antonio Reeves,Reserves,NOP,202412080SAS
Trey Jemison,Reserves,NOP,202412080SAS
Javonte Green,Reserves: Did Not Dress,NOP,202412080SAS
Daniel Theis,Reserves,NOP,202412080SAS
Julian Champagnie,Starter,SAS,202412080SAS
Stephon Castle,Starter,SAS,202412080SAS
Harrison Barnes,Starter,SAS,202412080SAS
Chris Paul,Starter,SAS,202412080SAS
Victor Wembanyama,Starter,SAS,202412080SAS
Devin Vassell,Reserves,SAS,202412080SAS
Jeremy Sochan,Reserves,SAS,202412080SAS
Charles Bassey,Reserves,SAS,202412080SAS
Keldon Johnson,Reserves,SAS,202412080SAS
Zach Collins,Reserves,SAS,202412080SAS
Malaki Branham,Reserves: Did Not Play,SAS,202412080SAS
Sidy Cissoko,Reserves: Did Not Play,SAS,202412080SAS
Sandro Mamukelashvili,Reserves: Did Not Play,SAS,202412080SAS
Blake Wesley,Reserves: Did Not Play,SAS,202412080SAS
Max Strus,Starter,CLE,202501290MIA
Evan Mobley,Starter,CLE,202501290MIA
Donovan Mitchell,Starter,CLE,202501290MIA
Jaylon Tyson,Starter,CLE,202501290MIA
Jarrett Allen,Starter,CLE,202501290MIA
Ty Jerome,Reserves,CLE,202501290MIA
Georges Niang,Reserves,CLE,202501290MIA
Craig Porter Jr.,Reserves,CLE,202501290MIA
Tristan Thompson,Reserves,CLE,202501290MIA
Emoni Bates,Reserves,CLE,202501290MIA
Darius Garland,Reserves: Did Not Dress,CLE,202501290MIA
Bam Adebayo,Starter,MIA,202501290MIA
Tyler Herro,Starter,MIA,202501290MIA
Duncan Robinson,Starter,MIA,202501290MIA
Kel'el Ware,Starter,MIA,202501290MIA
Haywood Highsmith,Starter,MIA,202501290MIA
Terry Rozier,Reserves,MIA,202501290MIA
Nikola Jović,Reserves,MIA,202501290MIA
Pelle Larsson,Reserves,MIA,202501290MIA
Jaime Jaquez Jr.,Reserves,MIA,202501290MIA
Josh Christopher,Reserves,MIA,202501290MIA
Alec Burks,Reserves: Did Not Play,MIA,202501290MIA
Keshad Johnson,Reserves: Did Not Play,MIA,202501290MIA
Kevin Love,Reserves: Did Not Play,MIA,202501290MIA
Josh Richardson,Reserves: Did Not Dress,MIA,202501290MIA
Rudy Gobert,Starter,MIN,202412080GSW
Julius Randle,Starter,MIN,202412080GSW
Anthony Edwards,Starter,MIN,202412080GSW
Jaden McDaniels,Starter,MIN,202412080GSW
Mike Conley,Starter,MIN,202412080GSW
Nickeil Alexander-Walker,Reserves,MIN,202412080GSW
Naz Reid,Reserves,MIN,202412080GSW
Donte DiVincenzo,Reserves,MIN,202412080GSW
Josh Minott,Reserves,MIN,202412080GSW
PJ Dozier,Reserves: Did Not Play,MIN,202412080GSW
Luka Garza,Reserves: Did Not Play,MIN,202412080GSW
Daishen Nix,Reserves: Did Not Play,MIN,202412080GSW
Terrence Shannon Jr. ,Reserves: Did Not Play,MIN,202412080GSW
Jonathan Kuminga,Starter,GSW,202412080GSW
Stephen Curry,Starter,GSW,202412080GSW
Buddy Hield,Starter,GSW,202412080GSW
Draymond Green,Starter,GSW,202412080GSW
Gary Payton II,Starter,GSW,202412080GSW
Lindy Waters III,Reserves,GSW,202412080GSW
Kevon Looney,Reserves,GSW,202412080GSW
Brandin Podziemski,Reserves,GSW,202412080GSW
Kyle Anderson,Reserves,GSW,202412080GSW
Moses Moody,Reserves,GSW,202412080GSW
Trayce Jackson-Davis,Reserves: Did Not Play,GSW,202412080GSW
Gui Santos,Reserves: Did Not Play,GSW,202412080GSW
Pat Spencer,Reserves: Did Not Play,GSW,202412080GSW
Josh Hart,Starter,NYK,202412300WAS
Jalen Brunson,Starter,NYK,202412300WAS
Mikal Bridges,Starter,NYK,202412300WAS
OG Anunoby,Starter,NYK,202412300WAS
Karl-Anthony Towns,Starter,NYK,202412300WAS
Precious Achiuwa,Reserves,NYK,202412300WAS
Miles McBride,Reserves,NYK,202412300WAS
Landry Shamet,Reserves,NYK,202412300WAS
Cameron Payne,Reserves,NYK,202412300WAS
Tyler Kolek,Reserves,NYK,202412300WAS
Jericho Sims,Reserves,NYK,202412300WAS
Jacob Toppin,Reserves,NYK,202412300WAS
Matt Ryan,Reserves,NYK,202412300WAS
Pacome Dadiet,Reserves: Did Not Play,NYK,202412300WAS
Ariel Hukporti,Reserves: Did Not Play,NYK,202412300WAS
Bilal Coulibaly,Starter,WAS,202412300WAS
Malcolm Brogdon,Starter,WAS,202412300WAS
Carlton Carrington,Starter,WAS,202412300WAS
Alex Sarr,Starter,WAS,202412300WAS
Justin Champagnie,Starter,WAS,202412300WAS
Kyshawn George,Reserves,WAS,202412300WAS
Corey Kispert,Reserves,WAS,202412300WAS
Jonas Valančiūnas,Reserves,WAS,202412300WAS
Kyle Kuzma,Reserves,WAS,202412300WAS
Jared Butler,Reserves,WAS,202412300WAS
Anthony Gill,Reserves,WAS,202412300WAS
Patrick Baldwin Jr.,Reserves,WAS,202412300WAS
Johnny Davis,Reserves,WAS,202412300WAS
Tristan Vukcevic,Reserves,WAS,202412300WAS
Richaun Holmes,Reserves: Did Not Play,WAS,202412300WAS
D'Angelo Russell,Starter,LAL,202412020MIN
Anthony Davis,Starter,LAL,202412020MIN
LeBron James,Starter,LAL,202412020MIN
Rui Hachimura,Starter,LAL,202412020MIN
Dalton Knecht,Starter,LAL,202412020MIN
Gabe Vincent,Reserves,LAL,202412020MIN
Max Christie,Reserves,LAL,202412020MIN
Armel Traoré,Reserves,LAL,202412020MIN
Cam Reddish,Reserves,LAL,202412020MIN
Maxwell Lewis,Reserves,LAL,202412020MIN
Christian Koloko,Reserves,LAL,202412020MIN
Jalen Hood-Schifino,Reserves: Did Not Dress,LAL,202412020MIN
Rudy Gobert,Starter,MIN,202412020MIN
Anthony Edwards,Starter,MIN,202412020MIN
Julius Randle,Starter,MIN,202412020MIN
Jaden McDaniels,Starter,MIN,202412020MIN
Mike Conley,Starter,MIN,202412020MIN
Donte DiVincenzo,Reserves,MIN,202412020MIN
Naz Reid,Reserves,MIN,202412020MIN
Nickeil Alexander-Walker,Reserves,MIN,202412020MIN
Josh Minott,Reserves,MIN,202412020MIN
Luka Garza,Reserves,MIN,202412020MIN
Terrence Shannon Jr. ,Reserves,MIN,202412020MIN
PJ Dozier,Reserves,MIN,202412020MIN
Daishen Nix,Reserves,MIN,202412020MIN
Toumani Camara,Starter,POR,202501230ORL
Jerami Grant,Starter,POR,202501230ORL
Anfernee Simons,Starter,POR,202501230ORL
Deni Avdija,Starter,POR,202501230ORL
Robert Williams,Starter,POR,202501230ORL
Shaedon Sharpe,Reserves,POR,202501230ORL
Jabari Walker,Reserves,POR,202501230ORL
Scoot Henderson,Reserves,POR,202501230ORL
Dalano Banton,Reserves,POR,202501230ORL
Kris Murray,Reserves,POR,202501230ORL
Duop Reath,Reserves,POR,202501230ORL
Bryce McGowens,Reserves,POR,202501230ORL
Justin Minaya,Reserves,POR,202501230ORL
Rayan Rupert,Reserves,POR,202501230ORL
Donovan Clingan,Reserves: Did Not Dress,POR,202501230ORL
Kentavious Caldwell-Pope,Starter,ORL,202501230ORL
Paolo Banchero,Starter,ORL,202501230ORL
Anthony Black,Starter,ORL,202501230ORL
Franz Wagner,Starter,ORL,202501230ORL
Wendell Carter Jr.,Starter,ORL,202501230ORL
Tristan Da Silva,Reserves,ORL,202501230ORL
Jonathan Isaac,Reserves,ORL,202501230ORL
Jett Howard,Reserves,ORL,202501230ORL
Cory Joseph,Reserves,ORL,202501230ORL
Caleb Houstan,Reserves,ORL,202501230ORL
Trevelin Queen,Reserves,ORL,202501230ORL
Cole Anthony,Reserves: Did Not Dress,ORL,202501230ORL
Jaime Jaquez Jr.,Starter,MIA,202412020BOS
Tyler Herro,Starter,MIA,202412020BOS
Haywood Highsmith,Starter,MIA,202412020BOS
Bam Adebayo,Starter,MIA,202412020BOS
Duncan Robinson,Starter,MIA,202412020BOS
Terry Rozier,Reserves,MIA,202412020BOS
Dru Smith,Reserves,MIA,202412020BOS
Pelle Larsson,Reserves,MIA,202412020BOS
Thomas Bryant,Reserves,MIA,202412020BOS
Alec Burks,Reserves,MIA,202412020BOS
Keshad Johnson,Reserves,MIA,202412020BOS
Jimmy Butler,Reserves: Did Not Dress,MIA,202412020BOS
Nikola Jović,Reserves,MIA,202412020BOS
Kevin Love,Reserves: Did Not Dress,MIA,202412020BOS
Josh Richardson,Reserves,MIA,202412020BOS
Jayson Tatum,Starter,BOS,202412020BOS
Derrick White,Starter,BOS,202412020BOS
Jaylen Brown,Starter,BOS,202412020BOS
Luke Kornet,Starter,BOS,202412020BOS
Jordan Walsh,Starter,BOS,202412020BOS
Payton Pritchard,Reserves,BOS,202412020BOS
Drew Peterson,Reserves,BOS,202412020BOS
Neemias Queta,Reserves,BOS,202412020BOS
Xavier Tillman Sr.,Reserves,BOS,202412020BOS
Baylor Scheierman,Reserves,BOS,202412020BOS
JD Davison,Reserves,BOS,202412020BOS
Jaden Springer,Reserves,BOS,202412020BOS
Kristaps Porziņģis,Reserves: Did Not Dress,BOS,202412020BOS
Fred VanVleet,Starter,HOU,202501280ATL
Jalen Green,Starter,HOU,202501280ATL
Dillon Brooks,Starter,HOU,202501280ATL
Amen Thompson,Starter,HOU,202501280ATL
Alperen Şengün,Starter,HOU,202501280ATL
Jae'Sean Tate,Reserves,HOU,202501280ATL
Cam Whitmore,Reserves,HOU,202501280ATL
Aaron Holiday,Reserves,HOU,202501280ATL
Jock Landale,Reserves,HOU,202501280ATL
Steven Adams,Reserves: Did Not Dress,HOU,202501280ATL
Tari Eason,Reserves: Did Not Dress,HOU,202501280ATL
Jeff Green,Reserves: Did Not Play,HOU,202501280ATL
Reed Sheppard,Reserves: Did Not Play,HOU,202501280ATL
Jabari Smith Jr.,Reserves: Did Not Dress,HOU,202501280ATL
Jeenathan Williams,Reserves: Did Not Play,HOU,202501280ATL
Dyson Daniels,Starter,ATL,202501280ATL
Vit Krejci,Starter,ATL,202501280ATL
Trae Young,Starter,ATL,202501280ATL
Onyeka Okongwu,Starter,ATL,202501280ATL
Mouhamed Gueye,Starter,ATL,202501280ATL
De'Andre Hunter,Reserves,ATL,202501280ATL
Keaton Wallace,Reserves,ATL,202501280ATL
Larry Nance Jr.,Reserves,ATL,202501280ATL
Garrison Mathews,Reserves,ATL,202501280ATL
Dominick Barlow,Reserves: Did Not Play,ATL,202501280ATL
Clint Capela,Reserves: Did Not Dress,ATL,202501280ATL
David Roddy,Reserves: Did Not Play,ATL,202501280ATL
Victor Wembanyama,Starter,SAS,202412010SAC
Chris Paul,Starter,SAS,202412010SAC
Stephon Castle,Starter,SAS,202412010SAC
Julian Champagnie,Starter,SAS,202412010SAC
Harrison Barnes,Starter,SAS,202412010SAC
Keldon Johnson,Reserves,SAS,202412010SAC
Devin Vassell,Reserves,SAS,202412010SAC
Tre Jones,Reserves,SAS,202412010SAC
Zach Collins,Reserves,SAS,202412010SAC
Charles Bassey,Reserves,SAS,202412010SAC
Malaki Branham,Reserves: Did Not Play,SAS,202412010SAC
Sidy Cissoko,Reserves: Did Not Play,SAS,202412010SAC
Sandro Mamukelashvili,Reserves: Did Not Play,SAS,202412010SAC
Blake Wesley,Reserves: Did Not Play,SAS,202412010SAC
Keegan Murray,Starter,SAC,202412010SAC
DeMar DeRozan,Starter,SAC,202412010SAC
Malik Monk,Starter,SAC,202412010SAC
Domantas Sabonis,Starter,SAC,202412010SAC
De'Aaron Fox,Starter,SAC,202412010SAC
Isaac Jones,Reserves,SAC,202412010SAC
Keon Ellis,Reserves,SAC,202412010SAC
Jae Crowder,Reserves,SAC,202412010SAC
Colby Jones,Reserves,SAC,202412010SAC
Alex Len,Reserves: Did Not Play,SAC,202412010SAC
Doug McDermott,Reserves: Did Not Play,SAC,202412010SAC
Jordan McLaughlin,Reserves: Did Not Play,SAC,202412010SAC
Orlando Robinson,Reserves: Did Not Play,SAC,202412010SAC
DeMar DeRozan,Starter,SAC,202412280LAL
De'Aaron Fox,Starter,SAC,202412280LAL
Malik Monk,Starter,SAC,202412280LAL
Keegan Murray,Starter,SAC,202412280LAL
Domantas Sabonis,Starter,SAC,202412280LAL
Kevin Huerter,Reserves,SAC,202412280LAL
Trey Lyles,Reserves,SAC,202412280LAL
Keon Ellis,Reserves,SAC,202412280LAL
Alex Len,Reserves,SAC,202412280LAL
Colby Jones,Reserves,SAC,202412280LAL
Jae Crowder,Reserves: Did Not Play,SAC,202412280LAL
Isaac Jones,Reserves: Did Not Play,SAC,202412280LAL
Doug McDermott,Reserves: Did Not Play,SAC,202412280LAL
Jordan McLaughlin,Reserves: Did Not Play,SAC,202412280LAL
Orlando Robinson,Reserves: Did Not Play,SAC,202412280LAL
Austin Reaves,Starter,LAL,202412280LAL
Anthony Davis,Starter,LAL,202412280LAL
Rui Hachimura,Starter,LAL,202412280LAL
Max Christie,Starter,LAL,202412280LAL
Gabe Vincent,Starter,LAL,202412280LAL
Dalton Knecht,Reserves,LAL,202412280LAL
D'Angelo Russell,Reserves,LAL,202412280LAL
Cam Reddish,Reserves,LAL,202412280LAL
Christian Koloko,Reserves,LAL,202412280LAL
Armel Traoré,Reserves: Did Not Play,LAL,202412280LAL
Jaxson Hayes,Reserves: Did Not Play,LAL,202412280LAL
Quincy Olivari,Reserves: Did Not Play,LAL,202412280LAL
Tyrese Haliburton,Starter,IND,202412030TOR
Myles Turner,Starter,IND,202412030TOR
Bennedict Mathurin,Starter,IND,202412030TOR
Pascal Siakam,Starter,IND,202412030TOR
Andrew Nembhard,Starter,IND,202412030TOR
Jarace Walker,Reserves,IND,202412030TOR
T.J. McConnell,Reserves,IND,202412030TOR
Obi Toppin,Reserves,IND,202412030TOR
Enrique Freeman,Reserves,IND,202412030TOR
Moses Brown,Reserves,IND,202412030TOR
Johnny Furphy,Reserves: Did Not Play,IND,202412030TOR
Quenton Jackson,Reserves: Did Not Play,IND,202412030TOR
James Johnson,Reserves: Did Not Play,IND,202412030TOR
Tristen Newton,Reserves: Did Not Play,IND,202412030TOR
Ben Sheppard,Reserves: Did Not Dress,IND,202412030TOR
RJ Barrett,Starter,TOR,202412030TOR
Scottie Barnes,Starter,TOR,202412030TOR
Ochai Agbaji,Starter,TOR,202412030TOR
Jakob Poeltl,Starter,TOR,202412030TOR
Ja'Kobe Walter,Starter,TOR,202412030TOR
Davion Mitchell,Reserves,TOR,202412030TOR
Jonathan Mogbo,Reserves,TOR,202412030TOR
Chris Boucher,Reserves,TOR,202412030TOR
Jamison Battle,Reserves,TOR,202412030TOR
Jamal Shead,Reserves,TOR,202412030TOR
Bruno Fernando,Reserves: Did Not Play,TOR,202412030TOR
Garrett Temple,Reserves: Did Not Play,TOR,202412030TOR
Ayo Dosunmu,Starter,CHI,202501310TOR
Coby White,Starter,CHI,202501310TOR
Nikola Vučević,Starter,CHI,202501310TOR
Josh Giddey,Starter,CHI,202501310TOR
Lonzo Ball,Starter,CHI,202501310TOR
Patrick Williams,Reserves,CHI,202501310TOR
Matas Buzelis,Reserves,CHI,202501310TOR
Jalen Smith,Reserves,CHI,202501310TOR
Dalen Terry,Reserves,CHI,202501310TOR
Jevon Carter,Reserves: Did Not Play,CHI,202501310TOR
Chris Duarte,Reserves: Did Not Play,CHI,202501310TOR
Talen Horton-Tucker,Reserves: Did Not Play,CHI,202501310TOR
Julian Phillips,Reserves: Did Not Play,CHI,202501310TOR
Jakob Poeltl,Starter,TOR,202501310TOR
Scottie Barnes,Starter,TOR,202501310TOR
RJ Barrett,Starter,TOR,202501310TOR
Gradey Dick,Starter,TOR,202501310TOR
Immanuel Quickley,Starter,TOR,202501310TOR
Davion Mitchell,Reserves,TOR,202501310TOR
Ochai Agbaji,Reserves,TOR,202501310TOR
Ja'Kobe Walter,Reserves,TOR,202501310TOR
Bruce Brown,Reserves,TOR,202501310TOR
Orlando Robinson,Reserves,TOR,202501310TOR
Garrett Temple,Reserves,TOR,202501310TOR
Chris Boucher,Reserves: Did Not Play,TOR,202501310TOR
Kelly Olynyk,Reserves: Did Not Play,TOR,202501310TOR
Jaden McDaniels,Starter,MIN,202501220DAL
Anthony Edwards,Starter,MIN,202501220DAL
Julius Randle,Starter,MIN,202501220DAL
Mike Conley,Starter,MIN,202501220DAL
Rudy Gobert,Starter,MIN,202501220DAL
Nickeil Alexander-Walker,Reserves,MIN,202501220DAL
Naz Reid,Reserves,MIN,202501220DAL
Rob Dillingham,Reserves,MIN,202501220DAL
Jaylen Clark,Reserves: Did Not Play,MIN,202501220DAL
Luka Garza,Reserves: Did Not Play,MIN,202501220DAL
Joe Ingles,Reserves: Did Not Play,MIN,202501220DAL
